0	0.05999999999999947	0.019999999999998897
10	0.05999998949805664	0.020000084486754565
20	0.059999957992267094	0.020000337944499947
30	0.05999990548273928	0.02000076036564555
40	0.05999983196966232	0.020001351737537733
50	0.05999973745329114	0.020002112042482513
60	0.05999962193396411	0.020003041257714495
70	0.05999948541208542	0.02000413935543586
80	0.05999932788813806	0.020005406302783767
90	0.059999149362681053	0.020006842061859535
100	0.05999894983634294	0.02000844658973062
110	0.05999872930982648	0.0200102198384222
120	0.059998487783912265	0.02001216175494263
130	0.059998225259453274	0.020014272281262433
140	0.05999794173737663	0.020016551354365968
150	0.059997637218683675	0.020018998906203934
160	0.05999731170444624	0.020021614863751848
170	0.05999696519581963	0.020024399148991522
180	0.05999659769402593	0.020027351678918098
190	0.0599962092003587	0.02003047236557267
200	0.05999579971619494	0.02003376111604223
210	0.05999536924297943	0.020037217832457464
220	0.059994917782232114	0.020040842412029962
230	0.05999444533554718	0.020044634747040144
240	0.059993951904593064	0.02004859472487288
250	0.05999343749111339	0.020052722228020462
260	0.05999290209692422	0.020057017134100033
270	0.05999234572391867	0.020061479315860498
280	0.059991768374058584	0.020066108641212194
290	0.05999117004938845	0.020070904973240492
300	0.05999055075201688	0.020075868170211716
310	0.05998991048413146	0.02008099808559618
320	0.05998924924799871	0.020086294568102882
330	0.05998856704595027	0.020091757461670502
340	0.05998786388039952	0.020097386605503184
350	0.05998713975382776	0.020103181834084747
360	0.059986394668795275	0.02010914297721277
370	0.05998562862793308	0.02011526986000284
380	0.05998484163394935	0.020121562302907136
390	0.05998403368962393	0.020128020121758364
400	0.05998320479781296	0.020134643127764536
410	0.05998235496144239	0.020141431127562205
420	0.059981484183520076	0.02014838392320951
430	0.059980592467119995	0.02015550131223211
440	0.05997967981539436	0.02016278308764478
450	0.05997874623156804	0.020170229037965257
460	0.05997779171894139	0.020177838947239547
470	0.0599768162808902	0.020185612595095256
480	0.0599758199208584	0.020193549756723786
490	0.059974802642370054	0.0202016502029538
500	0.05997376444902195	0.020209913700234387
510	0.0599727053444837	0.020218340010701094
520	0.059971625332498606	0.020226928892173722
530	0.05997052441688558	0.020235680098209478
540	0.059969402601536353	0.020244593378112588
550	0.05996825989042108	0.020253668476974532
560	0.059967096287577244	0.020262905135709147
570	0.05996591179711983	0.020272303091058017
